diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,scan_id,image_path
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},3a5c13e19a34e4196a58a6729456184d5e00a33c,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",110.3553162,0,199,ed200a5d440e6eebce28f9a4362602429c669c6f,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196456,1,"(1.0007737101437473, 127.52818442806532, 127.48131388198884)","(1.0007737101437473, 127.52818442806532, 127.48131388198884)",0.999959045,0.011044323,3.265352551,295.6589225,256.0078124,361.3322571,256.0078124,361.3377921,196214.1667,295.6468137,0.122142215,133691.9441,0.681357246,196456,53,140,2620925462,2.153838686,37,3.433649519,199,26.73575965,110.4406992,123,1,198,17.82243767,115.5033782,-1.145619743,2620925462,0.291836199,1143.882331,26.37274696,114.2115358,-14.62158496,5.582231342,1.556915511,0.550731947,0.654446441,1.483435896,1.036749473,0.781631253,0.756801824,0.978806888,0.936167095,-0.308827261,0.797809575,0.213825519,5.036157008,0.18650011,3.573911667,0.721996432,0.375595967,10.07231402,2.716641158,1.784786713,5.691522005,20196.21511,0.10280274,51.22114973,57332.9723,1.919217928,26.41026998,251.6980698,7791.418486,10.95224072,0.074851755,0.017038815,0.349402811,0.002259644,20624.87559,0.208236489,2.35082287,22.97193481,58.4345769,1937.820155,2.197436112,0.099203398,4.138633862,44375.42988,0.399213759,0.493885106,47.98796303,0.61017233,12.44142334,0.072107971,200.1510685,0.147495261,3.948588313,21.77229182,7367975.378,235439082.3,251295.1268,0.191580176,176.9292557,0.13038265,0.350155393,7.674424103,0.059894324,6.706072494,0.006907399,7347016.362,355.1633688,5.44E-05,13.11829918,0.035980383,0.00114357,1113,Yellow_leaf_1113.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},cfb3b0055867220daf8c326f920ef1b62fa54cd3,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",103.3374227,0,241,1ea54dd5ec0c088d11999b57dcc792958939736b,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196082,1,"(1.0026825511775685, 127.60354341550983, 127.36967697187912)","(1.0026825511775685, 127.60354341550983, 127.36967697187912)",0.998890954,0.011030494,3.26376515,295.8856632,256.0078124,361.3322571,256.0078124,361.3377921,195854.8333,295.5575124,0.121771964,133934.6692,0.683846637,196082,45,152,2437710842,2.715260874,69,2.278707093,241,34.48490251,103.6146306,108,1,240,26.66269334,111.499323,-0.290694374,2437710842,0.168947218,1696.107353,24.58517444,203.9847412,-7.64144725,9.312258398,1.630505188,0.700392019,0.720323311,1.557503997,1.003363009,0.753775422,0.726649157,0.984967754,0.940825732,-0.340594209,0.872181724,0.251090119,4.760277769,0.07715539,4.488459568,0.726347647,0.172376008,9.520555537,3.417189186,2.735690897,6.528297451,18627.09575,0.094996459,51.68944911,33127.50839,2.785708922,24.4889944,226.4850828,6176.335783,15.39884359,0.096282997,0.019352669,0.410051757,0.002687735,16382.80504,0.157605753,2.988883829,22.78538624,29.53082492,837.4189946,1.986109281,0.11232721,4.483120937,52654.89144,0.441971262,0.529960385,21.15062244,0.648375089,13.90447319,0.082171641,201.8211068,0.129872012,4.674037938,23.17953668,3332659.225,87233677.55,178445.8661,0.180266538,192.1943372,0.12367718,0.334609847,7.439266936,0.064320203,6.916021002,0.007925256,3316738.112,325.1055787,6.02E-05,24.81023071,0.03544784,0.00209182,1114,Yellow_leaf_1114.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},5f4a10e28567da9e639f74497f6b53a2fc640c54,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",118.6132711,0,211,c0f1ba95725df8dbe2e47cbef8236dbab7a7a80a,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196606,1,"(1.000010172629523, 127.50071717038138, 127.49945067800576)","(1.000010172629523, 127.50071717038138, 127.49945067800576)",0.999992652,0.011048544,3.265978017,295.6025848,256.0078124,361.3322571,256.0078124,361.3377921,196349.8333,295.6004125,0.122334971,133542.8149,0.680126958,196606,65,149,2972212740,2.216311661,34,3.553785307,211,25.04733132,118.6144777,129,1,210,16.32729373,122.9536886,-0.976562225,2972212740,0.288561392,1048.215217,29.54813395,72.55347147,-7.524946445,4.171439765,2.387504112,0.250835584,0.826024057,1.604729218,1.49960957,0.756850136,0.726600689,0.974597221,0.929654968,-0.297433921,0.748971958,0.198071971,5.393974654,0.174095307,3.704653289,0.661534128,0.374336345,10.78794931,2.66184688,1.639735969,5.474170894,25281.01903,0.12858722,48.64716775,56732.90097,1.743101717,29.50706998,241.8849679,7870.728599,8.837387575,0.05395029,0.013674098,0.349269725,0.001170142,20923.71403,0.206651558,2.273445984,27.37558385,62.53511205,2035.817166,2.371544235,0.066604477,4.301581942,51163.78703,0.421510795,0.503807693,45.09633154,0.605675121,15.57066788,0.046140901,112.2806122,0.143215067,4.09009267,25.22193878,12722557.85,429751945.7,406495.3877,0.147868655,81.0255102,0.103348865,0.304287854,7.761558566,0.042422529,6.924227216,0.003987671,12659670.77,357.814909,4.46E-05,22.12270899,0.032595594,0.001153576,1115,Yellow_leaf_1115.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},a11d70ac5ca04fc6617cfea411bae78f98b236fc,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",104.0287323,0,225,8dd1656680db5ed9b1af3c8f8d7512e28df2d981,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196460,1,"(1.0007533340120127, 127.47177542502291, 127.46736231293902)","(1.0007533340120127, 127.47177542502291, 127.46736231293902)",0.999752761,0.01104329,3.265368944,295.6880546,256.0078124,361.3322571,256.0078124,361.3377921,196218.1667,295.6149489,0.122170931,133662.3374,0.681192469,196460,48,159,2456981775,2.732437015,49,2.861594762,225,32.65754884,104.1071007,101,1,224,22.53040295,111.831435,0.125107478,2456981775,0.17815171,1667.981439,24.83424045,223.6272373,3.335409495,8.504842345,2.95486937,0.488188049,0.89948,1.67445469,1.923071106,0.747612355,0.720783325,0.97489344,0.931238614,-0.366523815,0.889001292,0.229232863,4.841360285,0.091820783,4.486085221,0.785061006,0.220962178,9.68272057,3.323927643,2.864927929,6.460577983,18859.92864,0.095998822,46.64081854,34999.68486,2.806373023,24.95234144,227.7565713,5360.628499,16.00139463,0.087798323,0.016265178,0.395158453,0.002053423,15449.65903,0.151457789,3.332150736,25.59640284,35.49155576,881.2243797,2.297232635,0.099137866,4.645247378,50405.22946,0.41795155,0.520849028,25.05762227,0.626666543,16.20501152,0.068385112,194.4388153,0.151550129,4.331126689,22.53468433,3569839.966,92551886.63,180126.1397,0.177423504,167.6625097,0.130680054,0.343276467,7.637082483,0.0606379,6.641909508,0.006530591,3546392.551,382.4116673,5.50E-05,29.14397537,0.045603176,0.001627019,1116,Yellow_leaf_1116.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},8e1152b671558e9d0b525319ec48ddac413eb9b7,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",126.6146952,0,225,b867511d91a660a0732fa704feb7fe55be9927fb,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196422,1,"(1.0009469407703822, 127.49807048090337, 127.44859028011119)","(1.0009469407703822, 127.49807048090337, 127.44859028011119)",0.999740264,0.011041439,3.265209672,295.7231973,256.0078124,361.3322571,256.0078124,361.3377921,196174.8333,295.6463872,0.122131769,133685.5108,0.681461065,196422,65,163,3470721434,2.5459631,53,3.199100885,225,32.5862279,126.7345918,140,1,224,22.97727178,132.9274931,-0.871535328,3470721434,0.215544249,1608.061662,34.22526486,225.7833534,-19.21930685,8.298243696,2.215096779,0.571569464,0.685711084,1.467122848,1.626997631,0.800760348,0.781347254,0.981338525,0.947240029,-0.413457761,0.910043154,0.199287808,5.718409549,0.135898532,4.007834632,0.806617781,0.305915274,11.4368191,3.091296508,2.628335119,6.093288701,22658.30308,0.11535522,47.13879432,42337.63249,2.736043443,34.31468471,267.6170388,10097.49906,10.68728224,0.061738738,0.012998949,0.364467341,0.001396607,15555.55808,0.169171345,3.265414306,31.12965639,59.18199496,2478.36673,2.042030797,0.080397551,4.62396647,39444.39539,0.368587737,0.467365006,45.5378983,0.57283321,16.60406636,0.055473969,160.2182347,0.15540081,4.066548067,28.17264791,6580870.475,272226867.4,192205.2763,0.126320094,107.0892338,0.103869286,0.300341805,8.383225768,0.035201333,6.929672573,0.005248903,6544574.128,203.6157393,6.86E-05,22.07526276,0.034195176,0.001991548,1117,Yellow_leaf_1117.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},6a03a47d1b43a5bea717d902bf0cfd904c6be813,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",122.0505778,0,202,0cf1399092288d1a822510d21fc5f9347068e3da,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196582,1,"(1.000132260329023, 127.50404411390666, 127.4949537597542)","(1.000132260329023, 127.50404411390666, 127.4949537597542)",0.99996366,0.011047589,3.26587827,295.6190945,256.0078124,361.3322571,256.0078124,361.3377921,196327.5,295.6083517,0.122307326,133562.8708,0.680306482,196582,74,151,3114980072,2.198286809,37,3.691162419,202,24.24818263,122.0667202,131,1,201,16.22196974,125.8797181,-1.002849812,3114980072,0.287453127,945.4192393,30.60486742,63.00893574,-6.935053037,3.935001764,2.048116609,0.300551443,0.728487136,1.530588679,1.368017201,0.778315309,0.752261955,0.978256959,0.937461335,-0.319847974,0.79152219,0.196984575,5.488884621,0.175705119,3.647733173,0.683970281,0.377802061,10.97776924,2.623468502,1.495779593,5.673059057,23445.959,0.119268087,47.97249604,56508.11058,1.568905943,30.51056048,254.3259505,8249.469397,9.196521828,0.048829823,0.013948099,0.386991951,0.000979919,20794.48835,0.213703334,2.098369631,29.28224608,62.45228512,1993.261006,2.359489875,0.058284621,4.305391396,46597.35625,0.404992786,0.485961231,45.89667208,0.602776547,16.7538705,0.0400864,182.2230216,0.163869624,3.363616661,30.28776978,9118072.572,309755689.2,286566.9319,0.075587678,148.5035971,0.1335464,0.355849422,10.2292952,0.025997329,6.532518339,0.005656673,9086820.564,309.2577041,5.06E-05,19.67687841,0.026073548,0.001282495,1118,Yellow_leaf_1118.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},960ddefbb89b48c54f4ffcb44b0cbd2a75ed5189,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",121.6130778,0,225,e3f7ee0284d7434393157147098958e262f57512,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",194957,1,"(1.0084685340870039, 127.6130428761214, 127.57207999712757)","(1.0084685340870039, 127.6130428761214, 127.57207999712757)",0.999048105,0.010987866,3.258880242,296.589011,256.0078124,361.3322571,256.0078124,361.3377921,194736.5,296.3066894,0.120896065,134391.0047,0.690117183,194957,36,156,3330120642,2.298455964,31,3.822465076,225,34.13516228,122.6429623,140,1,224,19.79017174,130.6954797,-1.302900785,3330120642,0.308213047,2040.012201,32.10395309,423.0783651,-41.59360415,9.313309282,3.236165704,0.478228782,0.86569173,1.63627924,2.260143841,0.766607643,0.742417736,0.974261284,0.935442068,-0.328163962,0.806455435,0.212732211,5.529711532,0.196195646,3.837643583,0.73095152,0.418011191,11.05942306,2.853848649,3.137368747,5.933391555,18697.84275,0.095907522,44.8877778,60088.291,3.263011151,32.3609001,241.590284,8300.340167,20.91629409,0.115066535,0.013410925,0.392754731,0.001874213,20494.18374,0.204058165,3.895546396,30.96520068,44.39580297,1497.501368,4.464864114,0.1281509,4.480342266,47500.76222,0.402391135,0.499035882,29.58032072,0.598094297,17.74919624,0.089967976,179.2942529,0.206085348,3.764835513,33.90114943,12211443.77,439732333.9,445181.6812,0.091042518,109.7494253,0.126148765,0.339929788,10.29332143,0.036007136,6.382036922,0.004462523,12161228.11,271.7264145,4.95E-05,29.7165564,0.052277468,0.001639809,1119,Yellow_leaf_1119.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},ee8a841314e08a06445c915d6769ebe2fac6687c,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",100.1805623,0,191,fdc30b879ce07320daec4aff75e590b8824bc3fd,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195892,1,"(1.0036550752455435, 127.47509341882261, 127.42809303085373)","(1.0036550752455435, 127.47509341882261, 127.42809303085373)",0.999007692,0.011022675,3.262965232,296.0229823,256.0078124,361.3322571,256.0078124,361.3377921,195672.1667,295.7292363,0.12158272,134059.7193,0.685124111,195892,41,138,2221730626,2.401270625,41,3.191588635,191,27.03369529,100.5467298,105,1,190,18.38258728,106.4969943,-0.843503989,2221730626,0.222085594,1231.964916,22.72640881,123.013693,-10.65526189,6.159226489,1.742186657,0.550910555,0.662566743,1.484403029,1.209320575,0.783161457,0.763854412,0.977289293,0.936498861,-0.333497998,0.842356759,0.247097006,4.649589674,0.118193602,3.948412062,0.735833154,0.212605358,9.299179348,3.054268529,1.975353286,6.314957648,16125.89718,0.082320346,43.40014094,43504.79124,2.08062586,22.84874319,239.8721132,6171.256529,15.69340185,0.105309357,0.014461863,0.272154158,0.002408325,19016.28439,0.195686481,2.374879035,20.83535291,30.39871962,844.5901504,2.038841883,0.130226499,4.384888089,42698.55749,0.378475945,0.499352076,20.68708808,0.592166122,11.28174679,0.094121997,183.3418367,0.155902922,3.189296127,20.60714286,5995175.939,154977287.9,299167.4644,0.160360154,165.3962585,0.140643077,0.374349791,7.278409328,0.062246135,6.649052578,0.006003308,5967428.765,435.1012494,5.60E-05,13.7486027,0.040544233,0.001097855,1120,Yellow_leaf_1120.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},2ed62992af7cae668e0f01b080339e0c69e0b2c8,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",120.9323018,0,222,3570a0e10230a15d6f93399cb06b7443c2dbba21,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196035,1,"(1.0029229474328565, 127.55580891167394, 127.50979671997348)","(1.0029229474328565, 127.55580891167394, 127.50979671997348)",0.999186026,0.011027311,3.263576484,295.9539848,256.0078124,361.3322571,256.0078124,361.3377921,195796.5,295.713086,0.12179324,133884.6812,0.683795069,196035,52,162,3221262942,2.627000561,47,3.121047546,222,32.52706314,121.2857806,128,1,221,22.40026098,128.1876777,-0.839889363,3221262942,0.19327779,1721.840134,31.6456675,251.1023066,-19.49419866,8.422752238,2.78341594,0.497431273,0.822547285,1.613523266,1.93277612,0.768186997,0.745290516,0.972392707,0.932112456,-0.363053942,0.880914544,0.224644412,5.498143686,0.103345608,4.269010608,0.78759333,0.193573395,10.99628737,3.212274727,2.801542044,6.36196723,19095.43169,0.097408278,47.99324167,37889.21161,2.890464676,31.80110184,241.6275614,8172.891611,12.682304,0.076621871,0.015105848,0.420681983,0.001811965,16170.46574,0.163488655,3.462698193,30.16412313,31.01649801,1089.905638,1.596521111,0.092987659,4.595079874,46303.2395,0.402035,0.503259426,20.75368937,0.608004855,17.57748914,0.065874138,164.6313446,0.146599594,4.539511818,29.64648264,4498879.76,169920708.4,151147.8764,0.131865654,115.3205699,0.102689733,0.299623081,8.770340166,0.040871146,7.094397682,0.005728569,4468407.286,326.4018268,5.74E-05,20.04925903,0.053805866,0.001328949,1121,Yellow_leaf_1121.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},57f468a18580ba628ae39967a1d3f044c51d19a6,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",83.62729899,0,208,06f6e8597c2861d8546787f2f5787a984b0d9822,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195389,1,"(1.0062388363725696, 127.39473562994846, 127.40563696011546)","(1.0062388363725696, 127.39473562994846, 127.40563696011546)",0.9988115,0.011004713,3.260783809,296.3079467,256.0078124,361.3322571,256.0078124,361.3377921,195210.1667,295.9557848,0.121017281,134474.0101,0.688867862,195389,37,125,1627617212,2.510738732,46,2.959710463,208,28.20612896,84.14903603,83,1,207,19.48906249,91.26958627,-0.014462415,1627617212,0.204217714,1249.077113,16.84191712,107.0904229,4.498198898,5.754779576,2.284237586,0.429033914,0.81829268,1.648308473,1.442540476,0.742019661,0.717053067,0.976054383,0.929420966,-0.31271862,0.820274303,0.273736852,3.996140759,0.095395348,4.220006008,0.694985642,0.175154066,7.992281517,3.083920492,2.009754291,6.387719756,15940.38102,0.081582796,39.81741321,39901.89496,2.04874215,17.09955525,207.5922237,3704.586179,18.84820325,0.142627499,0.017499266,0.273537514,0.003567804,19218.28501,0.181673344,2.387161494,16.87164136,32.53316696,555.5468152,3.652294974,0.165485994,4.39647229,51375.05437,0.416032553,0.540277246,22.79670764,0.636304023,10.22585637,0.125083097,250.2608406,0.166951862,3.5229161,16.74649767,4056938.548,69783643.94,327971.0109,0.202282923,272.5236825,0.181803657,0.42070516,6.567751636,0.094011987,6.080720822,0.007671875,4039948.408,526.0400919,5.07E-05,24.11482906,0.037936577,0.001377942,1122,Yellow_leaf_1122.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},a467ba2f25666526b1f65829d2d9fc11d21debf8,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",108.5026601,0,255,376bdcd6e5493f523e740519c213401a82265eb5,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",194809,1,"(1.0092346862824613, 127.53756243294714, 127.5151969364865)","(1.0092346862824613, 127.53756243294714, 127.5151969364865)",0.999569972,0.010990223,3.25822738,296.4659882,256.0078124,361.3322571,256.0078124,361.3377921,194622.8333,296.3384996,0.120559699,134713.5137,0.692177333,194809,34,186,2939839219,2.995425032,94,1.921003899,255,47.8920791,109.5046481,105,1,254,37.93049785,122.8449424,0.000341034,2939839219,0.133620435,3099.611918,28.97325465,598.7210281,3.714883389,17.71048152,1.736159033,0.820168036,0.688828201,1.518630329,1.150712745,0.775050564,0.751547718,0.986854911,0.94860497,-0.432209045,0.940874127,0.231431096,4.997613817,0.066920366,4.687062698,0.89644969,0.156783358,9.995227633,3.699172163,4.861660137,6.826302814,18565.31412,0.095300084,47.8005667,26030.46339,4.992770591,28.96158288,241.6015123,8296.745761,24.33657216,0.133921476,0.016208298,0.395692055,0.002562671,12610.64101,0.128955392,4.667442271,25.67701059,38.22352215,1452.43318,3.605778288,0.15049177,4.848644398,45738.00791,0.400201703,0.5030292,27.33025045,0.613262204,14.11977151,0.105367864,151.638867,0.11930674,5.394476183,28.61762392,3050063.568,96349257.89,268791.8336,0.139915339,175.4846577,0.138068181,0.353890377,10.82728865,0.043765974,6.808524797,0.006524339,3026571.193,243.1585578,7.67E-05,30.13621324,0.050945885,0.003262279,1123,Yellow_leaf_1123.jpg
